,Country,City
37952,France,Aveze
37953,France,Olmet
37954,France,Vigouroux
37955,France,Lozanne
37956,France,Le Crest
37957,France,Paulhac
37958,France,Vassel
37959,France,Youx
37960,France,Beauregard-l'Eveque
37961,France,Saint-Nectaire
37962,France,Saint-Mamet-la-Salvetat
37963,France,Montmarault
37964,France,Vert
37965,France,Maffliers
37966,France,Chaufour-les-Bonnieres
37967,France,Saint-Louis-de-Montferrand
37968,France,Sigoules
37969,France,Fleac
37970,France,Mourioux-Vieilleville
37971,France,Bosmie-l'Aiguille
37972,France,Monsempron-Libos
37973,France,Grun-Bordas
37974,France,Villemort
37975,France,Castelsagrat
37976,France,Le Vernet
37977,France,Gourge
37978,France,Crazannes
37979,France,Marcay
37980,France,Venerand
37981,France,Brieuil-sur-Chize
37982,France,Samoreau
37983,France,Courquetaine
37984,France,Chauvry
37985,France,Saint-Germain-sous-Doue
37986,France,Montagny-les-Seurre
37987,France,Savoyeux
37988,France,Epertully
37989,France,Tendon
37990,France,Belleau
37991,France,Val-et-Chatillon
37992,France,Diarville
37993,France,Sauvigney-les-Pesmes
37994,France,Pexonne
37995,France,Montcenis
37996,France,Lucy-sur-Cure
37997,France,Saint-Laurent-la-Roche
37998,France,Longecourt-en-Plaine
37999,France,Mantoche
38000,France,Chieulles
38001,France,Abbeville-les-Conflans
38002,France,Ogeviller
38003,France,Uxegney
38004,France,Friauville
38005,France,Bellechaume
38006,France,Pouilley-Francais
38007,France,Choye
38008,France,Pommard
38009,France,Sainte-Lucie de Porto-Vecchio
38010,France,Calenzana
38011,France,Santa-Maria-Poggio
38012,France,Lourmarin
38013,France,Furiani
38014,France,Rauville-la-Place
38015,France,Saint-Lo-d'Ourville
38016,France,Beaumont-Hague
38017,France,Le Menil
38018,France,Cartigny-l'Epinay
38019,France,Dives-sur-Mer
38020,France,Grangues
38021,France,Hebecrevon
38022,France,Coulouvray-Boisbenatre
38023,France,Radon
38024,France,Ranes
38025,France,Tournieres
38026,France,Le Mesnil-Vigot
38027,France,Marolles
38028,France,Bricqueville-sur-Mer
38029,France,Moyon
38030,France,Urou-et-Crennes
38031,France,Airel
38032,France,Saint-Quentin-sur-le-Homme
38033,France,Saint-Martin-de-Blagny
38034,France,Menil-Erreux
38035,France,Croisilles
38036,France,Montgaroult
38037,France,Contres
38038,France,Toury
38039,France,Saint-Georges-sur-Cher
38040,France,Etrechy
38041,France,Veretz
38042,France,Coullons
38043,France,Civray
38044,France,Luze
38045,France,Levroux
38046,France,Fay-aux-Loges
38047,France,Neuil
38048,France,Sainville
38049,France,Pierres
38050,France,Chanteau
38051,France,Lamotte-Beuvron
38052,France,Saint-Claude-de-Diray
38053,France,Clery-Saint-Andre
38054,France,La Selle-en-Hermoy
38055,France,Chatres-sur-Cher
38056,France,Saint-Quentin-sur-Indrois
38057,France,Bonny-sur-Loire
38058,France,Segry
38059,France,Valence-sur-Baise
38060,France,Les Varennes
38061,France,Pressignac-Vicq
38062,France,Lavergne
38063,France,Saint-P̩-dArdet
38064,France,Galie
38065,France,Fontcouverte
38066,France,Touzac
38067,France,Gagnac-sur-Garonne
38068,France,Rignac
38069,France,Pontcirq
38070,France,Lussac-les-Eglises
38071,France,Bouex
38072,France,Combrand
38073,France,Malegoude
38074,France,Calmont
38075,France,Ardillieres
38076,France,Bord
38077,France,Vaureilles
38078,France,Saint-Sulpice-les-Feuilles
38079,France,Nieul-le-Virouil
38080,France,Biard
38081,France,Celon
38082,France,Bouzy-la-Foret
38083,France,Chemery
38084,France,Marville-les-Bois
38085,France,Neung-sur-Beuvron
38086,France,La Marolle-en-Sologne
38087,France,Le Bardon
38088,France,Luant
38089,France,Darvoy
38090,France,Chateauneuf-sur-Loire
38091,France,Jargeau
38092,France,Villemeux-sur-Eure
38093,France,Le Poinconnet
38094,France,Maslives
38095,France,Cravant-les-Coteaux
38096,France,Chabris
38097,France,Jallans
38098,France,Neuvy-Saint-Sepulchre
38099,France,Muides-sur-Loire
38100,France,Lestiou
38101,France,Billy
38102,France,Chatillon-Coligny
38103,France,Saint-Maurice-sur-Fessard
38104,France,Chevillon-sur-Huillard
38105,France,Saint-Avit-les-Guespieres
38106,France,Saint-Hilaire-Saint-Mesmin
38107,France,Saint-Genies-Bellevue
38108,France,Maillebois
38109,France,Arnouville-les-Mantes
38110,France,Alban
38111,France,Sainte-Blandine
38112,France,La Charme
38113,France,Gelles
38114,France,Le Plessis-Robinson
38115,France,Saint-Priest-la-Roche
38116,France,Lancieux
38117,France,La Trimouille
38118,France,Bidarray
38119,France,Urt
38120,France,Saint-Abit
38121,France,Ordiarp
38122,France,Garris
38123,France,Domezain-Berraute
38124,France,Escou
38125,France,Gelos
38126,France,Lespielle
38127,France,Arraute-Charritte
38128,France,Helette
38129,France,Alos-Sibas-Abense
38130,France,Arbonne
38131,France,Lons
38132,France,Ousse
38133,France,Bernadets
38134,France,Gabat
38135,France,Bussunarits-Sarrasquette
38136,France,Montestrucq
38137,France,Irouleguy
38138,France,Anhaux
38139,France,Auga
38140,France,Uzein
38141,France,Lasseube
38142,France,Bielle
38143,France,Arthez-d'Asson
38144,France,Claracq
38145,France,Woustviller
38146,France,Remelfing
38147,France,Chantraine
38148,France,Chateauneuf-en-Thymerais
38149,France,Castelnau-Montratier
38150,France,Tremery
38151,France,Villaines-sous-Bois
38152,France,Bergholtz
38153,France,Montalieu-Vercieu
38154,France,Les Landes-Genusson
38155,France,Bretteville-sur-Laize
38156,France,Wignehies
38157,France,Neuve-Maison
38158,France,Castelnau-de-Montmiral
38159,France,Cepoy
38160,France,Verneuil-l'Etang
38161,France,Saint-Amancet
38162,France,Ablis
38163,France,Saint-Michel-sur-Meurthe
38164,France,Rumersheim-le-Haut
38165,France,Magstatt-le-Haut
38166,France,Dietwiller
38167,France,Arpheuilles-Saint-Priest
38168,France,Boissy-Fresnoy
38169,France,Bressolles
38170,France,Savigny
38171,France,Vouillers
38172,France,Brienne-la-Vieille
38173,France,Chalette-sur-Voire
38174,France,Chailly-en-Biere
38175,France,Barbatre
38176,France,Noirmoutier-en-l'Ile
38177,France,Les Essarts
38178,France,Langeais
38179,France,Ginestas
38180,France,Saint-Eloi
38181,France,Condezaygues
38182,France,Saint-Vaast-les-Mello
38183,France,Coursan
38184,France,Port-la-Nouvelle
38185,France,Luc
38186,France,Castres-Gironde
38187,France,Fourchambault
38188,France,Areines
38189,France,Escames
38190,France,Pouilly
38191,France,Feuquieres
38192,France,Grandvilliers
38193,France,Orny
38194,France,Marsais-Sainte-Radegonde
38195,France,Achatel
38196,France,Marigny-les-Usages
38197,France,Rebrechien
38198,France,Loury
38199,France,Noailles
38200,France,Le Pout
38201,France,Creon-d'Armagnac
38202,France,Belcodene
38203,France,Tavaux
38204,France,Poligny
38205,France,Les Epesses
38206,France,Morez
38207,France,Morbier
38208,France,Les Rousses
38209,France,Premanon
38210,France,Reiners
38211,France,Amelie-les-Bains-Palalda
38212,France,Baho
38213,France,Sant Joan de Pladecorts
38214,France,Ceret
38215,France,Sant Genis de Fontanes
38216,France,Jassans-Riottier
38217,France,Reiningue
38218,France,Les Peintures
38219,France,Saacy-sur-Marne
38220,France,Saint-Georges-de-Reneins
38221,France,Chauffailles
38222,France,La Clayette
38223,France,Jouy-sur-Morin
38224,France,Poule-les-Echarmeaux
38225,France,Anor
38226,France,Trelon
38227,France,Gourdan-Polignan
38228,France,Ousson-sur-Loire
38229,France,Chatillon-sur-Loire
38230,France,Le Temple-de-Bretagne
38231,France,Traubach-le-Bas
38232,France,Kilstett
38233,France,Bray-en-Val
38234,France,Grundviller
38235,France,Saint-Jean-Rohrbach
38236,France,Antilly
38237,France,Coupru
38238,France,Landelles
38239,France,Fresnay-le-Gilmert
38240,France,Airaines
38241,France,Oisemont
38242,France,Pierrevillers
38243,France,Lauterbourg
38244,France,Saint-Barthelemy-Lestra
38245,France,Marcilloles
38246,France,Juilly
38247,France,Plancher-Bas
38248,France,Recologne-les-Rioz
38249,France,Esquerchin
38250,France,Saint-Fulgent
38251,France,Brax
38252,France,Saint-Rambert-d'Albon
38253,France,Montmeyran
38254,France,Barbieres
38255,France,Varzay
38256,France,Cancale
38257,France,Orbeil
38258,France,Dadonville
38259,France,Massiac
38260,France,Saint-Flour
38261,France,Martres-Tolosane
38262,France,Roquefort-sur-Garonne
38263,France,Vic-sur-Cere
38264,France,Maureville
38265,France,Le Port
38266,France,Harbonnieres
38267,France,Entressen
38268,France,Clermont
38269,France,Dimechaux
38270,France,Gouves
38271,France,Aubigny-en-Artois
38272,France,Capelle-Fermont
38273,France,Bourcefranc-le-Chapus
38274,France,Etaules
38275,France,Bretteville-l'Orgueilleuse
38276,France,Pouligney-Lusans
38277,France,Vieilley
38278,France,Pelousey
38279,France,Recologne
38280,France,Valay
38281,France,Tassille
38282,France,Longevelle-sur-Doubs
38283,France,Etouvans
38284,France,Chadrac
38285,France,Craincourt
38286,France,Gresy-sur-Aix
38287,France,Layrac
38288,France,Saint-Pargoire
38289,France,Astaffort
38290,France,Bossendorf
38291,France,Roeschwoog
38292,France,Haussy
38293,France,Seltz
38294,France,Lapalud
38295,France,Piolenc
38296,France,Nesles
38297,France,Rang-du-Fliers
38298,France,Boisjean
38299,France,Cucq
38300,France,Trepied
38301,France,Vendemian
38302,France,Marqueglise
38303,France,Le Mesnil-Amelot
38304,France,Corbeilles
38305,France,Fressies
38306,France,Flines-les-Mortagne
38307,France,Thun-Saint-Amand
38308,France,Quievrechain
38309,France,Salbris
38310,France,Liffol-le-Grand
38311,France,Aslonnes
38312,France,Argeles-Gazost
38313,France,Ordan-Larroque
38314,France,Vic-Fezensac
38315,France,Verdun-sur-le-Doubs
38316,France,Andancette
38317,France,Beausemblant
38318,France,Raches
38319,France,Sachin
38320,France,Pernes
38321,France,Vieux-Berquin
38322,France,La Gorgue
38323,France,Saint-Jeoire
38324,France,Bloye
38325,France,Saint-Trivier-sur-Moignans
38326,France,Travecy
38327,France,Saint-Etienne-d'Albagnan
38328,France,Saint-Martin-de-Londres
38329,France,Saint-Mathieu-de-Treviers
38330,France,Ault
38331,France,Weislingen
38332,France,Bray-sur-Somme
38333,France,Querqueville
38334,France,Mailly-Maillet
38335,France,Richardmenil
38336,France,Ceintrey
38337,France,Pulligny
38338,France,Gomelange
38339,France,Chessy
38340,France,Marmagne
38341,France,Coincy
38342,France,Villers-sur-Fere
38343,France,Morre
38344,France,Gerbecourt-et-Haplemont
38345,France,Montfaucon
38346,France,Hery-sur-Alby
38347,France,Vasselay
38348,France,Anglefort
38349,France,Viesly
38350,France,Cers
38351,France,Bieville-Beuville
38352,France,Maussane-les-Alpilles
38353,France,Soultzmatt
38354,France,Roquefort-la-Bedoule
38355,France,Saint-Piat
38356,France,La Dominelais
38357,France,Bourg-Blanc
38358,France,Coulandon
38359,France,Verrieres
38360,France,Terrasson-Lavilledieu
38361,France,Mazeray
38362,France,Marcillac-la-Croisille
38363,France,Bonzac
38364,France,Boult-sur-Suippe
38365,France,Campagne-les-Wardrecques
38366,France,Marcoing
38367,France,Marcamps
38368,France,Saint-Aigulin
38369,France,Authouillet
38370,France,Ricarville
38371,France,Bonnebosq
38372,France,Angerville-l'Orcher
38373,France,Le Torquesne
38374,France,Bourth
38375,France,Meyras
38376,France,Saint-Laurent-sur-Gorre
38377,France,Varetz
38378,France,La Baussaine
38379,France,Cheverny
38380,France,Bozel
38381,France,Pray
38382,France,Villesiscle
38383,France,Sannerville
38384,France,Saint-Julien-sur-Sarthe
38385,France,Martainville-Epreville
38386,France,Saint-Vivien-de-Medoc
38387,France,Frechou
38388,France,Montelier
38389,France,Argeliers
38390,France,Chalezeule
38391,France,Turquant
38392,France,Greolieres
38393,France,Pargny-Filain
38394,France,Le Luart
38395,France,Parce-sur-Sarthe
38396,France,Pern
38397,France,Pierregot
38398,France,Quinsac
38399,France,La Martiniere
38400,France,Lauris
38401,France,La Couronne
38402,France,Aurons
38403,France,Saint-Agreve
38404,France,Saint-Remeze
38405,France,L'Houmeau
38406,France,Troussencourt
38407,France,Meilhan-sur-Garonne
38408,France,Peypin-d'Aigues
38409,France,Jouy-sur-Eure
38410,France,Carcans
38411,France,Le Mas-d'Agenais
38412,France,Ingrandes
38413,France,Balbigny
38414,France,Saint-Medard-d'Aunis
38415,France,Les Molieres
38416,France,Malemort-du-Comtat
38417,France,Faverolles-sur-Cher
38418,France,Cublac
38419,France,Feytiat
38420,France,Lubersac
38421,France,Contigne
38422,France,Aigne
38423,France,Dourdain
38424,France,Laugnac
38425,France,Le Molard
38426,France,Ceyzeriat
38427,France,Montverdun
38428,France,Salleles-d'Aude
38429,France,Contoire
38430,France,Saint-Valery-sur-Somme
38431,France,Puchevillers
38432,France,Prasville
38433,France,Sille-le-Guillaume
38434,France,Tuffe
38435,France,Saint-Julien-de-Cassagnas
38436,France,Coirac
38437,France,Emieville
38438,France,Plounevezel
38439,France,Clavette
38440,France,Aougny
38441,France,Raucourt-et-Flaba
38442,France,Audun-le-Roman
38443,France,Bouer
38444,France,Lignieres-la-Carelle
38445,France,Etriac
38446,France,La Halle
38447,France,Mesnil-sur-l'Estree
38448,France,Flamanville
38449,France,Laguenne
38450,France,Bagnoles-de-l'Orne
38451,France,La Vespiere
38452,France,Meslay
38453,France,Bourganeuf
38454,France,La Dagueniere
38455,France,La Possonniere
38456,France,Bersee
38457,France,Fretin
38458,France,Faumont
38459,France,Courcemont
38460,France,Saint-Germain-les-Belles
38461,France,Saint-Germain-les-Vergnes
38462,France,Oblinghem
38463,France,Cagnicourt
38464,France,Troisvilles
38465,France,Riantec
38466,France,Saint-Honore-les-Bains
38467,France,Garchizy
38468,France,La Feuillade
38469,France,Yssandon
38470,France,Aigremont
38471,France,Blanzy
38472,France,Aiguebelle
38473,France,Serrieres-en-Chautagne
38474,France,Cours-les-Barres
38475,France,Saint-Martin-des-Olmes
38476,France,Saint-Cezaire-sur-Siagne
38477,France,Nueil-sur-Layon
38478,France,La Romagne
38479,France,Fiennes
38480,France,Rebreuviette
38481,France,La Fouillouse
38482,France,Busigny
38483,France,Saramon
38484,France,Sainte-Croix-Volvestre
38485,France,Courbeveille
38486,France,Saint-Aubin-des-Chateaux
38487,France,Espira-de-Conflent
38488,France,Vendin-les-Bethune
38489,France,Le Pont-de-Claix
38490,France,Marienthal
38491,France,Sempigny
38492,France,Pennautier
38493,France,Jacou
38494,France,Orvillers-Sorel
38495,France,Agny
38496,France,Chatenoy-le-Royal
38497,France,La Chapelle-Gauthier
38498,France,Saint-Victor-sur-Arlanc
38499,France,Grezieu-la-Varenne
38500,France,Peronnas
38501,France,Hauteville-les-Dijon
38502,France,Givry
38503,France,Mardeuil
38504,France,Octeville
38505,France,Urville-Nacqueville
38506,France,Crissey
38507,France,Nouvion-le-Comte
38508,France,Mesanger
38509,France,Serezin-du-Rhone
38510,France,Lucenay
38511,France,Durtol
38512,France,Griesheim-pres-Molsheim
38513,France,Balan
38514,France,Dagneux
38515,France,Croissy-Beaubourg
38516,France,Saleux
38517,France,Vers-sur-Selles
38518,France,Hautvillers-Ouville
38519,France,Tatinghem
38520,France,Lompret
38521,France,Nuelles
38522,France,Angicourt
38523,France,Brenouille
38524,France,Mornac
38525,France,Latour-Bas-Elne
38526,France,La Grand-Croix
38527,France,Saint-Paul-en-Jarez
38528,France,Saint-Martin-la-Plaine
38529,France,Bouzincourt
38530,France,Ovillers-la-Boisselle
38531,France,Meaulte
38532,France,Saint-Rambert-l'Ile-Barbe
38533,France,Frucourt
38534,France,Charnay
38535,France,Vicq
38536,France,Athies
38537,France,Perouse
38538,France,Danjoutin
38539,France,Rouffiac-Tolosan
38540,France,Saint-Amarin
38541,France,Sigloy
38542,France,Chaingy
38543,France,Rochemaure
38544,France,Grane
38545,France,Espagnac
38546,France,LIsle-dEspagnac
38547,France,Sainte-Fortunade
38548,France,Civrieux-d'Azergues
38549,France,Lissieu
38550,France,Izeaux
38551,France,Sillans
38552,France,Carnon-Plage
38553,France,Penchard
38554,France,Chanteheux
38555,France,Neuilly-les-Dijon
38556,France,Montmorot
38557,France,Chamboeuf
38558,France,Fenain
38559,France,Fein
38560,France,Cambronne-les-Ribecourt
38561,France,Pimprez
38562,France,Algolsheim
38563,France,Wolfgantzen
38564,France,Attenschwiller
38565,France,Orry-la-Ville
38566,France,Cendras
38567,France,Vieux
38568,France,Fragnes
38569,France,Geanges
38570,France,Verjux
38571,France,Pfulgriesheim
38572,France,Millery
38573,France,Le Pouzin
38574,France,Nay
38575,France,Huttenheim
38576,France,Jardin
38577,France,La Ferte-Saint-Cyr
38578,France,Veyras
38579,France,Coux
38580,France,Chancelade
38581,France,Le Treport
38582,France,Widensolen
38583,France,Sundhoffen
38584,France,Andolsheim
38585,France,Friville-Escarbotin
38586,France,Woincourt
